feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,filename,label
0.2787454128265381,0.9956426024436952,5.278657067009361e-09,0.290291428565979,0.9106938242912292,-0.0105748586356639,0.2981199622154236,0.7957673072814941,-0.0480910763144493,0.2923838198184967,0.7161034345626831,-0.0859378352761268,0.2822362184524536,0.6453920006752014,-0.1241877973079681,0.2722525298595428,0.8133403658866882,-0.1109506115317344,0.3108113408088684,0.7849423885345459,-0.1692580580711364,0.3065616190433502,0.7806228399276733,-0.1953863352537155,0.2921739518642425,0.7597044706344604,-0.2130497246980667,0.2642906010150909,0.8793613314628601,-0.1353554129600525,0.3686618208885193,0.8620190620422363,-0.2019010782241821,0.3740459382534027,0.8913290500640869,-0.208564355969429,0.3592789769172668,0.8953621983528137,-0.210370197892189,0.2691974639892578,0.9476953148841858,-0.1552182137966156,0.3734910786151886,0.928224802017212,-0.203625738620758,0.3697638809680938,0.9488799571990968,-0.1833205074071884,0.3440592288970947,0.9494093060493468,-0.1679386794567108,0.2776687443256378,1.0111802816390991,-0.1760244667530059,0.3585726916790008,0.999879002571106,-0.2060483694076538,0.3572019338607788,1.0072661638259888,-0.1939121633768081,0.3350081741809845,1.000730037689209,-0.1839880645275116,data/gesture1/17.jpg,1
0.2843288779258728,1.0296783447265625,1.1475606243038785e-08,0.3012606501579284,0.9292442202568054,-0.0051457998342812,0.3054792284965515,0.8030712008476257,-0.0355314649641513,0.2973141074180603,0.7130337357521057,-0.0664492473006248,0.2842437028884887,0.6309590935707092,-0.095637135207653,0.2591154873371124,0.8120563626289368,-0.0815404057502746,0.3541178405284881,0.8173784613609314,-0.1175396144390106,0.3590847551822662,0.8526633977890015,-0.1292896866798401,0.3392285406589508,0.8555306196212769,-0.1409734785556793,0.248618483543396,0.8805046081542969,-0.1060148328542709,0.3841437101364136,0.8761603832244873,-0.1508751958608627,0.3766166269779205,0.9083192348480223,-0.1486234664916992,0.3475381135940552,0.9098943471908568,-0.1499895751476287,0.2516933977603912,0.950716197490692,-0.1253264993429184,0.3777727484703064,0.9375504851341248,-0.1562116742134094,0.3668318390846252,0.96167653799057,-0.1315619647502899,0.333157330751419,0.960693359375,-0.1172292381525039,0.2603626847267151,1.016592502593994,-0.145389974117279,0.3614067137241363,1.006719708442688,-0.1619378179311752,0.351931631565094,1.0201928615570068,-0.1456246376037597,0.3182198107242584,1.0185723304748535,-0.1351770311594009,data/gesture1/18.jpg,1
0.2735520601272583,1.0326768159866333,1.0119639348715737e-08,0.2913056313991546,0.9209046959877014,-0.0046014147810637,0.296474814414978,0.7939649224281311,-0.0326250828802585,0.2912045121192932,0.7076714634895325,-0.0604827292263507,0.2797599136829376,0.6205159425735474,-0.0867602974176406,0.249716430902481,0.8083022236824036,-0.0743322968482971,0.3677469193935394,0.8143712282180786,-0.1029551103711128,0.3657708764076233,0.8506988883018494,-0.1106552556157112,0.3371198177337646,0.8612015247344971,-0.1201066523790359,0.2389858067035675,0.8824057579040527,-0.0977454334497451,0.3830993771553039,0.8717482686042786,-0.1328340917825698,0.3640226721763611,0.903661012649536,-0.1253933310508728,0.3240453898906708,0.9066489338874816,-0.12601999938488,0.2439281940460205,0.9539636969566344,-0.1161340922117233,0.3718910813331604,0.9379215836524964,-0.1395943313837051,0.3531987071037292,0.9611199498176576,-0.1126629784703254,0.311583936214447,0.9618959426879884,-0.0990088060498237,0.2553563416004181,1.019752025604248,-0.1351481229066848,0.3524784445762634,1.006223201751709,-0.1502128988504409,0.3350480198860168,1.0182915925979614,-0.1341202706098556,0.2949858903884887,1.0194475650787354,-0.1241918355226516,data/gesture1/19.jpg,1
0.2735658288002014,1.0369009971618652,9.987370930275574e-09,0.2860865890979767,0.91922789812088,-0.0022349813953042,0.2907581627368927,0.7883435487747192,-0.0308211091905832,0.2846406996250152,0.6977839469909668,-0.0594196505844593,0.271764874458313,0.6118406653404236,-0.0858777314424514,0.2460193336009979,0.8045883774757385,-0.0773024633526802,0.3642631471157074,0.7961219549179077,-0.1094144284725189,0.3559195697307586,0.8341448307037354,-0.1176688224077224,0.3237427771091461,0.8489050269126892,-0.1270769834518432,0.2415299713611602,0.8796809911727905,-0.103257805109024,0.3831441402435303,0.8561346530914307,-0.1431623995304107,0.3581168353557586,0.8949673175811768,-0.1367108225822448,0.3149130344390869,0.9023371934890748,-0.1365695744752884,0.2503902018070221,0.9508717060089112,-0.1236408874392509,0.3740168809890747,0.9246569275856018,-0.1499958634376526,0.3488829731941223,0.9537877440452576,-0.121415190398693,0.3051497936248779,0.9595323801040648,-0.1058344542980194,0.2650060951709747,1.015310764312744,-0.1446542888879776,0.3551062047481537,0.9952489137649536,-0.1614973247051239,0.3313947319984436,1.010999083518982,-0.1442193537950515,0.2893237471580505,1.0141043663024902,-0.132807120680809,data/gesture1/20.jpg,1
0.269270658493042,1.033881902694702,1.2701732998721129e-08,0.2858275175094604,0.9122819900512696,0.0002811047597788,0.2898465692996979,0.7774969935417175,-0.0264695715159177,0.2817012965679168,0.6823357939720154,-0.053816057741642,0.2665064334869385,0.5994084477424622,-0.0786491557955741,0.2425920367240905,0.7975947856903076,-0.0722360387444496,0.3535229861736297,0.7809862494468689,-0.0997451841831207,0.3566006124019623,0.8196167349815369,-0.1045088693499565,0.3308099508285522,0.8317840099334717,-0.1117961555719375,0.2362836301326751,0.8683993816375732,-0.0974233672022819,0.3775175213813782,0.84782475233078,-0.1310703009366989,0.3632214069366455,0.8868933320045471,-0.1217600181698799,0.3252099454402923,0.8940517902374268,-0.1202362179756164,0.2455463856458664,0.9389414191246032,-0.1168146878480911,0.3737421631813049,0.9167397618293762,-0.1367580145597458,0.355664998292923,0.9451486468315125,-0.1084524467587471,0.3138930797576904,0.9477983713150024,-0.0940766856074333,0.2618085741996765,1.0046279430389404,-0.136720523238182,0.3623262345790863,0.9860017895698548,-0.1459605991840362,0.342701107263565,1.003334641456604,-0.1275728493928909,0.3000107407569885,1.0056744813919067,-0.1167240664362907,data/gesture1/21.jpg,1
0.2461156249046325,1.0311603546142578,1.4616037269377102e-08,0.2641278505325317,0.9086244702339172,-0.001534309820272,0.2792812585830688,0.7729461789131165,-0.0282771494239568,0.2772975265979767,0.6784716248512268,-0.0548673421144485,0.261712908744812,0.591606080532074,-0.0791535079479217,0.237888365983963,0.7979984879493713,-0.0716687217354774,0.3614882230758667,0.7892183661460876,-0.0991853550076484,0.3535361289978027,0.8246353268623352,-0.1046178042888641,0.320317268371582,0.8355299234390259,-0.1120166555047035,0.2315254807472229,0.8729844093322754,-0.0959040448069572,0.3780385851860046,0.8512707948684692,-0.1293466538190841,0.3538057804107666,0.8877066373825073,-0.1208140850067138,0.3103435039520263,0.8940824270248413,-0.1200223118066787,0.2393054366111755,0.9434933662414552,-0.1143455132842063,0.3694419264793396,0.9201940894126892,-0.135057047009468,0.3441002964973449,0.947513222694397,-0.1073663681745529,0.2979372441768646,0.9506713151931764,-0.0932142063975334,0.2536671459674835,1.0080955028533936,-0.13321153819561,0.3534899353981018,0.9894495010375975,-0.1448998004198074,0.3280454874038696,1.0042872428894043,-0.1273971796035766,0.281652569770813,1.006326675415039,-0.1166039332747459,data/gesture1/22.jpg,1
0.222071886062622,1.0485159158706665,1.3097425366481733e-08,0.2400912195444107,0.925679087638855,0.0055585545487701,0.2649853825569153,0.7834969758987427,-0.0192307420074939,0.2701847553253174,0.6750026941299438,-0.045693751424551,0.2604022026062011,0.5861725211143494,-0.0695617571473121,0.2309010922908783,0.7929601073265076,-0.0660013183951377,0.3550736904144287,0.773283839225769,-0.0915125459432601,0.3477018475532532,0.8153087496757507,-0.0937133356928825,0.3157429695129394,0.831095278263092,-0.0994303524494171,0.2304152846336364,0.8641674518585205,-0.0947571471333503,0.3776133954524994,0.8381645083427429,-0.1278707534074783,0.3532730042934418,0.8805282711982727,-0.1193102821707725,0.3103618025779724,0.8933025002479553,-0.1173870265483856,0.2403455376625061,0.9371665716171264,-0.1169647574424743,0.3683310747146606,0.9099882245063782,-0.1364922821521759,0.341286838054657,0.9430919885635376,-0.1083805188536644,0.2968992888927459,0.9508995413780212,-0.0936135724186897,0.2545540630817413,1.0064890384674072,-0.1392506808042526,0.3493270576000213,0.9850135445594788,-0.1498700678348541,0.3208019435405731,1.0028992891311646,-0.1314923167228698,0.2764857709407806,1.0049524307250977,-0.1199258863925933,data/gesture1/23.jpg,1
0.1921779811382293,1.0676974058151243,9.54242374007208e-09,0.2093280404806137,0.9348222017288208,0.0166850425302982,0.2455393075942993,0.7844009399414062,-0.0089910142123699,0.2618207931518554,0.6707183122634888,-0.0394241660833358,0.2583027184009552,0.5824235677719116,-0.0665169730782508,0.2299249023199081,0.7862252593040466,-0.0683533996343612,0.3501139879226684,0.7533977627754211,-0.0930574387311935,0.3408955335617065,0.8049447536468506,-0.0916493535041809,0.3047375679016113,0.827913224697113,-0.0950962305068969,0.2343489825725555,0.8570778369903564,-0.1037403047084808,0.3754569888114929,0.8289677500724792,-0.1363940685987472,0.3468183577060699,0.8708302974700928,-0.124591164290905,0.299157440662384,0.889636754989624,-0.1201769709587097,0.2461798191070556,0.9351162314414978,-0.1307393759489059,0.3657638430595398,0.9074914455413818,-0.1438799351453781,0.3341438770294189,0.9407641291618348,-0.1083492264151573,0.2870935201644897,0.9527508616447448,-0.090320348739624,0.2589384019374847,1.0122458934783936,-0.1576209813356399,0.3465212285518646,0.9841254949569702,-0.1602816432714462,0.3133153319358825,0.9982663989067078,-0.1355512887239456,0.2688754200935364,1.0010671615600586,-0.1211048662662506,data/gesture1/24.jpg,1
0.1965272724628448,1.0555644035339355,4.566039102371633e-09,0.2197754979133606,0.9206040501594543,0.0100592719390988,0.2512247562408447,0.7676438689231873,-0.0187161229550838,0.2602526247501373,0.654879629611969,-0.0521002374589443,0.2545061707496643,0.5612059235572815,-0.0824804231524467,0.2428990304470062,0.7824464440345764,-0.0687838867306709,0.3467684984207153,0.766069769859314,-0.0995700061321258,0.3204169273376465,0.794142484664917,-0.1027032509446144,0.2777828276157379,0.8031260371208191,-0.106707215309143,0.2522531449794769,0.8582965135574341,-0.100983515381813,0.3644746243953705,0.8377105593681335,-0.1372887343168258,0.3216227889060974,0.8593434691429138,-0.1295252293348312,0.2695715725421905,0.8693060874938965,-0.1258916556835174,0.263362318277359,0.9376349449157716,-0.1263597756624221,0.3524023592472076,0.9113045930862428,-0.1448226571083068,0.3117415010929107,0.9336540699005128,-0.110740840435028,0.2655136883258819,0.9420503377914428,-0.0912423580884933,0.2719157934188843,1.0132259130477903,-0.1524846106767654,0.3298527002334595,0.9833961725234984,-0.1582994610071182,0.2932122051715851,0.9912818670272828,-0.1324953734874725,0.2536849677562713,0.994840919971466,-0.115792229771614,data/gesture1/25.jpg,1
0.1868933141231537,1.0485992431640625,7.947202895763894e-09,0.2268594205379486,0.9232956171035768,0.0220756288617849,0.2631905078887939,0.7750573754310608,-0.0085367113351821,0.2698391675949096,0.6625487208366394,-0.0449351631104946,0.2566324770450592,0.5648366212844849,-0.076930858194828,0.2237357199192047,0.767318606376648,-0.0807044133543968,0.3471668362617492,0.7615518569946289,-0.1076032519340515,0.3360185027122497,0.8124696612358093,-0.1014593839645385,0.3001348972320556,0.8269315958023071,-0.0995886847376823,0.2151975929737091,0.8382052779197693,-0.1178169697523117,0.3632227480411529,0.838496208190918,-0.1513558477163314,0.3381116986274719,0.8781312108039856,-0.1301696747541427,0.2921733558177948,0.8869225978851318,-0.1168307438492775,0.2189579010009765,0.9165767431259156,-0.1451688557863235,0.3524845838546753,0.9113153219223022,-0.1574694514274597,0.3278810083866119,0.9451345205307008,-0.1093416810035705,0.2849305272102356,0.9491043090820312,-0.0807843804359436,0.2281913608312606,0.9923813343048096,-0.1720579266548156,0.3323449194431305,0.9840810894966124,-0.1665266305208206,0.3111931383609772,1.0075217485427856,-0.1287864744663238,0.2743749320507049,1.0130853652954102,-0.1047718375921249,data/gesture1/26.jpg,1
0.2081386744976043,1.0418988466262815,8.361453751604131e-09,0.2360036969184875,0.9035072922706604,0.0148596893996,0.2658345699310303,0.7563171982765198,-0.0136697934940457,0.2713502049446106,0.6468001008033752,-0.0460104718804359,0.2644343972206116,0.5568754076957703,-0.075394369661808,0.2214795649051666,0.7669072151184082,-0.0801559090614318,0.3372816145420074,0.7526341676712036,-0.1096007972955703,0.3204385936260223,0.7852535247802734,-0.1104184091091156,0.2837671041488647,0.7952378392219543,-0.1136677861213684,0.2169131636619568,0.8448973894119263,-0.1140126064419746,0.3507609963417053,0.8298235535621643,-0.1474911570549011,0.3182257115840912,0.8535650968551636,-0.134471133351326,0.2722065150737762,0.8605711460113525,-0.1295437961816787,0.2241502702236175,0.9255558848381042,-0.1391503512859344,0.3376916050910949,0.9075940847396852,-0.154763638973236,0.3055022358894348,0.9283411502838136,-0.1166281625628471,0.2634161114692688,0.932062804698944,-0.0961785688996315,0.2344589680433273,1.0014033317565918,-0.164050817489624,0.314515084028244,0.9770879149436952,-0.1696653068065643,0.2840343117713928,0.9839807152748108,-0.1422677040100097,0.2456132918596267,0.9834471940994264,-0.1252009570598602,data/gesture1/27.jpg,1
0.2067075818777084,1.032710313796997,1.4406311699133312e-08,0.23493392765522,0.8930418491363525,0.0121441995725035,0.26551553606987,0.7497822642326355,-0.0122664300724864,0.2697796523571014,0.6446601152420044,-0.0398350320756435,0.2639665007591247,0.5543391704559326,-0.0651587694883346,0.214482307434082,0.7671460509300232,-0.0706787183880806,0.3385824263095855,0.7601264715194702,-0.0998521000146865,0.3210237622261047,0.7910735607147217,-0.1029590368270874,0.284452348947525,0.7987430095672607,-0.1081232503056526,0.2033369094133377,0.8454104661941528,-0.1029589101672172,0.3495654463768005,0.8302126526832581,-0.1403400599956512,0.3153196573257446,0.8556397557258606,-0.1322134435176849,0.2686382532119751,0.8595097661018372,-0.130016416311264,0.2065666913986206,0.9232819676399232,-0.1274882555007934,0.333952248096466,0.9062665104866028,-0.1503906100988388,0.2982708513736725,0.9245099425315856,-0.1198808327317237,0.2521350979804992,0.9232455492019652,-0.1027059108018875,0.2152213603258133,0.9977341890335084,-0.1515926122665405,0.3061696887016296,0.9819521307945251,-0.1655142456293106,0.2716467976570129,0.9837737679481506,-0.1455648690462112,0.2268567979335785,0.9753187894821168,-0.1322505921125412,data/gesture1/28.jpg,1
